Title,Artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot_song,cluster
Hate Me,Ellie Goulding ,15og0pCEcTFWEXOFKdcJlU,0.64,0.789,8,-4.891,1,0.0644,0.0875,0.0,0.147,0.762,75.018,audio_features,spotify:track:15og0pCEcTFWEXOFKdcJlU,https://api.spotify.com/v1/tracks/15og0pCEcTFWEXOFKdcJlU,https://api.spotify.com/v1/audio-analysis/15og0pCEcTFWEXOFKdcJlU,188067,4,0,0
Woke Up This Morning (My Baby She Was Gone),B.B. King ,1T41EUJAH5lzFQbrFehdyD,0.36,0.861,2,-4.764,0,0.0685,0.367,0.0,0.124,0.666,151.481,audio_features,spotify:track:1T41EUJAH5lzFQbrFehdyD,https://api.spotify.com/v1/tracks/1T41EUJAH5lzFQbrFehdyD,https://api.spotify.com/v1/audio-analysis/1T41EUJAH5lzFQbrFehdyD,179840,4,0,5
How They Move,Blvckengineer ,1HsT27JDA62DqIJ6oqX1Na,0.265,0.985,1,-5.199,0,0.34,0.000123,0.0146,0.0809,0.0389,135.05,audio_features,spotify:track:1HsT27JDA62DqIJ6oqX1Na,https://api.spotify.com/v1/tracks/1HsT27JDA62DqIJ6oqX1Na,https://api.spotify.com/v1/audio-analysis/1HsT27JDA62DqIJ6oqX1Na,636794,4,0,1
"My Swisher Sweet, But My Sig Sauer",$uicideboy$ ,1xIibyoUvyxwoNqx8quHSz,0.683,0.969,0,-3.29,1,0.171,0.000275,0.126,0.94,0.595,170.017,audio_features,spotify:track:1xIibyoUvyxwoNqx8quHSz,https://api.spotify.com/v1/tracks/1xIibyoUvyxwoNqx8quHSz,https://api.spotify.com/v1/audio-analysis/1xIibyoUvyxwoNqx8quHSz,226932,4,0,3
Driving Home for Christmas  2019 Remaster,Chris Rea ,2cSn5K7JeO3zyS9GMhOqA1,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,audio_features,spotify:track:2cSn5K7JeO3zyS9GMhOqA1,https://api.spotify.com/v1/tracks/2cSn5K7JeO3zyS9GMhOqA1,https://api.spotify.com/v1/audio-analysis/2cSn5K7JeO3zyS9GMhOqA1,241627,4,0,3
In My Mind,Dynoro ,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,0,4
Bezerk,Big Sean ,2B9wgj9XzbJZLty03PRbVo,0.684,0.687,2,-4.673,1,0.2,0.0164,0.0,0.253,0.265,184.026,audio_features,spotify:track:2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/tracks/2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/audio-analysis/2B9wgj9XzbJZLty03PRbVo,151067,4,0,3
Open Arms,SZA ,0xaFw2zDYf1rIJWl2dXiSF,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4,0,0
Meet Me At Our Spot,THE ANXIETY ,07MDkzWARZaLEdKxo6yArG,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,audio_features,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680,4,0,6
Too Hotty,Quality Control ,3hWUIMNBwLNug1O8o2PPRW,0.889,0.398,1,-7.183,1,0.204,0.19,0.0,0.104,0.159,129.993,audio_features,spotify:track:3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/tracks/3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/audio-analysis/3hWUIMNBwLNug1O8o2PPRW,295997,4,0,4
Liar,Camila Cabello ,073ILU1C3APNRGF66VhtyA,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,spotify:track:073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/tracks/073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/audio-analysis/073ILU1C3APNRGF66VhtyA,207039,4,0,6
TOO COCKY,YG ,7GG1QIQ547taCwl1uLaTf5,0.925,0.354,5,-8.163,1,0.13,0.0137,0.0,0.334,0.405,100.026,audio_features,spotify:track:7GG1QIQ547taCwl1uLaTf5,https://api.spotify.com/v1/tracks/7GG1QIQ547taCwl1uLaTf5,https://api.spotify.com/v1/audio-analysis/7GG1QIQ547taCwl1uLaTf5,172773,4,0,6
What Christmas Means To Me,Stevie Wonder ,5eK52eAjFLLBNhOUIuBnBe,0.524,0.612,0,-8.053,1,0.0362,0.202,0.0,0.0802,0.768,82.226,audio_features,spotify:track:5eK52eAjFLLBNhOUIuBnBe,https://api.spotify.com/v1/tracks/5eK52eAjFLLBNhOUIuBnBe,https://api.spotify.com/v1/audio-analysis/5eK52eAjFLLBNhOUIuBnBe,147800,4,0,0
Violent,carolesdaughter ,7CFfqRW50ffULvBv7lfIIg,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,audio_features,spotify:track:7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/tracks/7CFfqRW50ffULvBv7lfIIg,https://api.spotify.com/v1/audio-analysis/7CFfqRW50ffULvBv7lfIIg,135878,4,0,4
Separate Ways (Worlds Apart)  Bryce Miller/Alloy Tracks Remix,Journey ,0muK9BAzu2TJXQgWPsEj6e,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,audio_features,spotify:track:0muK9BAzu2TJXQgWPsEj6e,https://api.spotify.com/v1/tracks/0muK9BAzu2TJXQgWPsEj6e,https://api.spotify.com/v1/audio-analysis/0muK9BAzu2TJXQgWPsEj6e,165075,4,0,4
Up,NAV ,5qbcsZMwL0x46sX7VO37Ye,0.66,0.491,8,-6.645,0,0.101,0.0338,0.0,0.101,0.376,154.132,audio_features,spotify:track:5qbcsZMwL0x46sX7VO37Ye,https://api.spotify.com/v1/tracks/5qbcsZMwL0x46sX7VO37Ye,https://api.spotify.com/v1/audio-analysis/5qbcsZMwL0x46sX7VO37Ye,199520,4,0,5
Mulberry Street,Twenty One Pilots ,19kX6hSlYH31js2SL4jgrj,0.674,0.535,2,-7.114,1,0.0518,0.0138,0.0,0.326,0.716,170.188,audio_features,spotify:track:19kX6hSlYH31js2SL4jgrj,https://api.spotify.com/v1/tracks/19kX6hSlYH31js2SL4jgrj,https://api.spotify.com/v1/audio-analysis/19kX6hSlYH31js2SL4jgrj,224398,4,0,3
Last Christmas,Ariana Grande ,5xDrO9DEDJGUQGfyoHvgDJ,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945,audio_features,spotify:track:5xDrO9DEDJGUQGfyoHvgDJ,https://api.spotify.com/v1/tracks/5xDrO9DEDJGUQGfyoHvgDJ,https://api.spotify.com/v1/audio-analysis/5xDrO9DEDJGUQGfyoHvgDJ,203653,4,0,3
Fine China,Future ,5274I4mUMnYczyeXkGDWZN,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,audio_features,spotify:track:5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,141587,4,0,3
I'm Upset,Drake ,3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,audio_features,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,214467,4,0,5
Teenagers,My Chemical Romance ,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,audio_features,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,161920,4,0,2
Talk Shit Like a Preacher,Future ,2aR4gdgyCgacqHGqUZ91YS,0.878,0.452,2,-8.695,1,0.496,0.00728,0.000423,0.107,0.425,154.035,audio_features,spotify:track:2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/tracks/2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/audio-analysis/2aR4gdgyCgacqHGqUZ91YS,132165,4,0,5
Vibes,Trippie Redd ,3EzUNSnTKchJuD4tyRhaqg,0.56,0.825,11,-4.859,0,0.0604,0.00372,0.0,0.393,0.269,146.825,audio_features,spotify:track:3EzUNSnTKchJuD4tyRhaqg,https://api.spotify.com/v1/tracks/3EzUNSnTKchJuD4tyRhaqg,https://api.spotify.com/v1/audio-analysis/3EzUNSnTKchJuD4tyRhaqg,124060,4,0,5
Cruel Summer,Taylor Swift ,3kAlKG1AxTRxGIVbkABIpK,0.547,0.696,9,-5.737,1,0.147,0.11,7.61e-06,0.106,0.579,169.954,audio_features,spotify:track:3kAlKG1AxTRxGIVbkABIpK,https://api.spotify.com/v1/tracks/3kAlKG1AxTRxGIVbkABIpK,https://api.spotify.com/v1/audio-analysis/3kAlKG1AxTRxGIVbkABIpK,178427,4,0,3
My Little Love,Adele ,2DuPBbS5mIldXnh7Wum8Cy,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,audio_features,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/tracks/2DuPBbS5mIldXnh7Wum8Cy,https://api.spotify.com/v1/audio-analysis/2DuPBbS5mIldXnh7Wum8Cy,389107,4,0,5
The Brightside,Lil Peep ,64oQ8vyugS5Mmm4BFakssO,0.646,0.641,3,-6.522,0,0.0425,0.0353,0.0,0.108,0.881,134.027,audio_features,spotify:track:64oQ8vyugS5Mmm4BFakssO,https://api.spotify.com/v1/tracks/64oQ8vyugS5Mmm4BFakssO,https://api.spotify.com/v1/audio-analysis/64oQ8vyugS5Mmm4BFakssO,216041,4,0,1
BANKROLL,BROCKHAMPTON ,3MK6OsCb4VJGdPxvXjW8Q9,0.784,0.539,7,-8.938,0,0.274,0.0818,0.0,0.106,0.576,149.059,audio_features,spotify:track:3MK6OsCb4VJGdPxvXjW8Q9,https://api.spotify.com/v1/tracks/3MK6OsCb4VJGdPxvXjW8Q9,https://api.spotify.com/v1/audio-analysis/3MK6OsCb4VJGdPxvXjW8Q9,202560,4,0,5
Hold My Hand,Jess Glynne ,3iAD903jI8tHlM6Cn1zMax,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,audio_features,spotify:track:3iAD903jI8tHlM6Cn1zMax,https://api.spotify.com/v1/tracks/3iAD903jI8tHlM6Cn1zMax,https://api.spotify.com/v1/audio-analysis/3iAD903jI8tHlM6Cn1zMax,227344,4,0,4
Runaway,Lil Peep ,1FBi1YWCAxlRmfuUbMINqO,0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,audio_features,spotify:track:1FBi1YWCAxlRmfuUbMINqO,https://api.spotify.com/v1/tracks/1FBi1YWCAxlRmfuUbMINqO,https://api.spotify.com/v1/audio-analysis/1FBi1YWCAxlRmfuUbMINqO,192760,3,0,0
I Write Sins Not Tragedies,Panic! At The Disco ,4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0807,0.0,0.114,0.609,170.094,audio_features,spotify:track:4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,186635,4,0,3
Kept Back,Gucci Mane ,384Oc8MQzITdL2DGyCeivN,0.907,0.637,10,-5.498,1,0.117,0.0713,0.0,0.0816,0.496,130.012,audio_features,spotify:track:384Oc8MQzITdL2DGyCeivN,https://api.spotify.com/v1/tracks/384Oc8MQzITdL2DGyCeivN,https://api.spotify.com/v1/audio-analysis/384Oc8MQzITdL2DGyCeivN,177652,4,0,4
Lost and Found Freestyle 2019,A$AP Rocky ,5x8NgG7Ya18m9wafOvvWYk,0.458,0.697,1,-5.02,1,0.325,0.0185,0.0,0.784,0.495,172.584,audio_features,spotify:track:5x8NgG7Ya18m9wafOvvWYk,https://api.spotify.com/v1/tracks/5x8NgG7Ya18m9wafOvvWYk,https://api.spotify.com/v1/audio-analysis/5x8NgG7Ya18m9wafOvvWYk,174863,4,0,3
Stay High  Habits Remix,Tove Lo ,7sVZTvagBr2jd4gzm26YZk,0.736,0.677,4,-7.036,0,0.0351,0.00114,0.844,0.0949,0.0748,121.009,audio_features,spotify:track:7sVZTvagBr2jd4gzm26YZk,https://api.spotify.com/v1/tracks/7sVZTvagBr2jd4gzm26YZk,https://api.spotify.com/v1/audio-analysis/7sVZTvagBr2jd4gzm26YZk,258387,4,0,4
bloody valentine,Machine Gun Kelly ,6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,audio_features,spotify:track:6mADjHs6FXdroPzEGW6KVJ,https://api.spotify.com/v1/tracks/6mADjHs6FXdroPzEGW6KVJ,https://api.spotify.com/v1/audio-analysis/6mADjHs6FXdroPzEGW6KVJ,205159,4,0,3
Lost And Found,Ellie Goulding ,3R2bkLqP197fl3vKHpONrg,0.56,0.828,9,-6.186,0,0.0333,0.00181,4.1e-06,0.0966,0.661,137.015,audio_features,spotify:track:3R2bkLqP197fl3vKHpONrg,https://api.spotify.com/v1/tracks/3R2bkLqP197fl3vKHpONrg,https://api.spotify.com/v1/audio-analysis/3R2bkLqP197fl3vKHpONrg,216878,4,0,1
Oxy,Future ,0nWMTq3fBceV1uZlhFn6of,0.811,0.526,8,-7.003,1,0.161,0.00779,0.0642,0.13,0.248,149.954,audio_features,spotify:track:0nWMTq3fBceV1uZlhFn6of,https://api.spotify.com/v1/tracks/0nWMTq3fBceV1uZlhFn6of,https://api.spotify.com/v1/audio-analysis/0nWMTq3fBceV1uZlhFn6of,180080,4,0,5
My Name Is,Eminem ,75IN3CtuZwTHTnZvYM4qnJ,0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,audio_features,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,268400,4,0,0
Power is Power,SZA ,4cbdPT6uaBOgOQe3fLMofl,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913,audio_features,spotify:track:4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/tracks/4cbdPT6uaBOgOQe3fLMofl,https://api.spotify.com/v1/audio-analysis/4cbdPT6uaBOgOQe3fLMofl,211267,4,0,3
Lie To Me,5 Seconds of Summer ,3567eNX2L3RkkMkwspncMH,0.633,0.478,0,-5.571,1,0.0359,0.0115,0.0,0.103,0.692,159.951,audio_features,spotify:track:3567eNX2L3RkkMkwspncMH,https://api.spotify.com/v1/tracks/3567eNX2L3RkkMkwspncMH,https://api.spotify.com/v1/audio-analysis/3567eNX2L3RkkMkwspncMH,150467,4,0,3
Stainless,Logic ,5rwOE5J3Y1A2NiRa6y3Yph,0.705,0.899,2,-4.242,1,0.0357,0.0877,6.11e-06,0.268,0.641,139.976,audio_features,spotify:track:5rwOE5J3Y1A2NiRa6y3Yph,https://api.spotify.com/v1/tracks/5rwOE5J3Y1A2NiRa6y3Yph,https://api.spotify.com/v1/audio-analysis/5rwOE5J3Y1A2NiRa6y3Yph,199573,4,0,1
This Bar,Morgan Wallen ,075qcpR3BnxD5CWUIx1HTr,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,audio_features,spotify:track:075qcpR3BnxD5CWUIx1HTr,https://api.spotify.com/v1/tracks/075qcpR3BnxD5CWUIx1HTr,https://api.spotify.com/v1/audio-analysis/075qcpR3BnxD5CWUIx1HTr,185280,4,0,2
Contra,Logic ,7u90MSvVyEjL0c8icaE7jl,0.804,0.823,8,-5.837,1,0.0488,0.104,0.0,0.2,0.616,126.007,audio_features,spotify:track:7u90MSvVyEjL0c8icaE7jl,https://api.spotify.com/v1/tracks/7u90MSvVyEjL0c8icaE7jl,https://api.spotify.com/v1/audio-analysis/7u90MSvVyEjL0c8icaE7jl,217147,4,0,4
It  What That Speed Bout!?,Mike WiLL Made,5iZ5wjTTxSIv8Cfrhj6Jla,0.755,0.81,10,-4.061,0,0.235,0.125,0.0,0.382,0.297,101.93,audio_features,spotify:track:5iZ5wjTTxSIv8Cfrhj6Jla,https://api.spotify.com/v1/tracks/5iZ5wjTTxSIv8Cfrhj6Jla,https://api.spotify.com/v1/audio-analysis/5iZ5wjTTxSIv8Cfrhj6Jla,171165,4,0,6
Greenlight,Jonas Brothers ,5HgbcQFIHjNcn46w8ORwhu,0.741,0.546,5,-9.122,0,0.0713,0.0369,0.0,0.0733,0.689,141.978,audio_features,spotify:track:5HgbcQFIHjNcn46w8ORwhu,https://api.spotify.com/v1/tracks/5HgbcQFIHjNcn46w8ORwhu,https://api.spotify.com/v1/audio-analysis/5HgbcQFIHjNcn46w8ORwhu,180400,4,0,1
"I Love Life, Thank You",Mac Miller ,2z9iuAxKv4TTeCrPAxxKg9,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.829,audio_features,spotify:track:2z9iuAxKv4TTeCrPAxxKg9,https://api.spotify.com/v1/tracks/2z9iuAxKv4TTeCrPAxxKg9,https://api.spotify.com/v1/audio-analysis/2z9iuAxKv4TTeCrPAxxKg9,162876,4,0,2
Z  Ni**as In Paris,JAY,1auxYwYrFRqZP7t3s7w4um,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333,4,0,1
My Favorite Part,Mac Miller ,66wkCYWlXzSTQAfnsPBptt,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,audio_features,spotify:track:66wkCYWlXzSTQAfnsPBptt,https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt,https://api.spotify.com/v1/audio-analysis/66wkCYWlXzSTQAfnsPBptt,216000,4,0,6
YES!,KYLE ,2XeMW0BNHdAbXVRZ3C1D09,0.758,0.666,8,-8.088,1,0.14,0.0318,0.00418,0.289,0.701,162.083,audio_features,spotify:track:2XeMW0BNHdAbXVRZ3C1D09,https://api.spotify.com/v1/tracks/2XeMW0BNHdAbXVRZ3C1D09,https://api.spotify.com/v1/audio-analysis/2XeMW0BNHdAbXVRZ3C1D09,194347,4,0,3
Do It To It,ACRAZE ,20on25jryn53hWghthWWW3,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,0,4
New Love,Silk City ,5iEI2hHcG8bnKmUelPk08F,0.786,0.732,7,-6.664,1,0.0421,0.0547,2.47e-06,0.342,0.631,123.982,audio_features,spotify:track:5iEI2hHcG8bnKmUelPk08F,https://api.spotify.com/v1/tracks/5iEI2hHcG8bnKmUelPk08F,https://api.spotify.com/v1/audio-analysis/5iEI2hHcG8bnKmUelPk08F,190680,4,0,4
Get Up,Logic ,6XOY1Y6mZmkzoa9NDfozt3,0.692,0.662,0,-7.694,0,0.033,0.267,0.0214,0.112,0.722,153.085,audio_features,spotify:track:6XOY1Y6mZmkzoa9NDfozt3,https://api.spotify.com/v1/tracks/6XOY1Y6mZmkzoa9NDfozt3,https://api.spotify.com/v1/audio-analysis/6XOY1Y6mZmkzoa9NDfozt3,213335,4,0,5
Ex For A Reason,Summer Walker ,1De7cOMrdUnVpjWBaowMg4,0.726,0.728,11,-5.775,0,0.0408,0.239,0.0,0.177,0.566,115.047,audio_features,spotify:track:1De7cOMrdUnVpjWBaowMg4,https://api.spotify.com/v1/tracks/1De7cOMrdUnVpjWBaowMg4,https://api.spotify.com/v1/audio-analysis/1De7cOMrdUnVpjWBaowMg4,225502,4,0,2
Way To Break My Heart,Ed Sheeran ,5d1rmWWF1725tnYjq6rMDB,0.726,0.731,1,-6.298,0,0.159,0.11,3.45e-06,0.0928,0.437,170.125,audio_features,spotify:track:5d1rmWWF1725tnYjq6rMDB,https://api.spotify.com/v1/tracks/5d1rmWWF1725tnYjq6rMDB,https://api.spotify.com/v1/audio-analysis/5d1rmWWF1725tnYjq6rMDB,190293,4,0,3
Ain't That Easy,D'Angelo ,2yx7XX9v7M6yhm2fBG7K3E,0.545,0.644,6,-8.111,1,0.415,0.137,0.000402,0.185,0.614,176.176,audio_features,spotify:track:2yx7XX9v7M6yhm2fBG7K3E,https://api.spotify.com/v1/tracks/2yx7XX9v7M6yhm2fBG7K3E,https://api.spotify.com/v1/audio-analysis/2yx7XX9v7M6yhm2fBG7K3E,289347,4,0,3
RISE!,"Tyler, The Creator ",4Hta7Oy5W9HD0UgT1P8PPV,0.766,0.814,2,-3.367,1,0.0733,0.044,1.08e-05,0.195,0.481,108.07,audio_features,spotify:track:4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/tracks/4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/audio-analysis/4Hta7Oy5W9HD0UgT1P8PPV,203588,4,0,2
Hot N Cold,Katy Perry ,1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,audio_features,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,220227,4,0,1
Dr. Suess,Ski Mask The Slump God ,4nFAUqFou9ZbWNho3jeY1h,0.897,0.685,8,-5.6,1,0.351,0.0106,0.0,0.0325,0.567,83.51,audio_features,spotify:track:4nFAUqFou9ZbWNho3jeY1h,https://api.spotify.com/v1/tracks/4nFAUqFou9ZbWNho3jeY1h,https://api.spotify.com/v1/audio-analysis/4nFAUqFou9ZbWNho3jeY1h,153173,4,0,0
My Kinda Folk,Luke Combs ,3PwtBxiuJGVGHFfHjOjTpY,0.52,0.929,7,-4.592,1,0.0451,0.00646,1.56e-06,0.345,0.686,148.147,audio_features,spotify:track:3PwtBxiuJGVGHFfHjOjTpY,https://api.spotify.com/v1/tracks/3PwtBxiuJGVGHFfHjOjTpY,https://api.spotify.com/v1/audio-analysis/3PwtBxiuJGVGHFfHjOjTpY,267307,4,0,5
Purity,A$AP Rocky ,2MF4HtZHBoUliOi9nOAbS0,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,audio_features,spotify:track:2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/audio-analysis/2MF4HtZHBoUliOi9nOAbS0,262360,4,0,1
Lift Me Up,Rihanna ,35ovElsgyAtQwYPYnZJECg,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,spotify:track:35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/audio-analysis/35ovElsgyAtQwYPYnZJECg,196520,4,0,3
Baby 8,YBN Nahmir ,1AtJv3Zzf4DA9UfX822V6D,0.656,0.675,1,-9.476,1,0.44,0.0303,0.0,0.344,0.475,162.839,audio_features,spotify:track:1AtJv3Zzf4DA9UfX822V6D,https://api.spotify.com/v1/tracks/1AtJv3Zzf4DA9UfX822V6D,https://api.spotify.com/v1/audio-analysis/1AtJv3Zzf4DA9UfX822V6D,106496,4,0,3
Polo Jeans,Mac Miller ,367HmvU5MpsWZdAJ3QbGlZ,0.732,0.635,1,-7.891,1,0.41,0.493,7.02e-06,0.388,0.581,147.025,audio_features,spotify:track:367HmvU5MpsWZdAJ3QbGlZ,https://api.spotify.com/v1/tracks/367HmvU5MpsWZdAJ3QbGlZ,https://api.spotify.com/v1/audio-analysis/367HmvU5MpsWZdAJ3QbGlZ,211683,4,0,5
Outside,Megan Thee Stallion ,1ZynYY8BPvWnx7t1EGwrPs,0.864,0.841,2,-2.775,1,0.278,0.0242,0.0,0.0748,0.713,168.002,audio_features,spotify:track:1ZynYY8BPvWnx7t1EGwrPs,https://api.spotify.com/v1/tracks/1ZynYY8BPvWnx7t1EGwrPs,https://api.spotify.com/v1/audio-analysis/1ZynYY8BPvWnx7t1EGwrPs,151991,4,0,3
On My Side,YoungBoy Never Broke Again ,2hoR8CosGo9F4dTrE056ea,0.606,0.671,10,-7.529,0,0.352,0.415,0.0,0.176,0.642,168.201,audio_features,spotify:track:2hoR8CosGo9F4dTrE056ea,https://api.spotify.com/v1/tracks/2hoR8CosGo9F4dTrE056ea,https://api.spotify.com/v1/audio-analysis/2hoR8CosGo9F4dTrE056ea,148571,4,0,3
Hips Don't Lie,Shakira ,3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,0,6
Jettski Grizzley,Tee Grizzley ,2VKf0WEOpq06JE5PTNr9wa,0.875,0.878,8,-5.358,1,0.179,0.0966,0.0,0.333,0.381,100.042,audio_features,spotify:track:2VKf0WEOpq06JE5PTNr9wa,https://api.spotify.com/v1/tracks/2VKf0WEOpq06JE5PTNr9wa,https://api.spotify.com/v1/audio-analysis/2VKf0WEOpq06JE5PTNr9wa,163200,4,0,6
Something Bout Me,Key Glock ,6SDAOIs8wLJvhEXcIMgm5f,0.893,0.537,1,-6.912,1,0.299,0.311,0.0,0.0877,0.381,130.048,audio_features,spotify:track:6SDAOIs8wLJvhEXcIMgm5f,https://api.spotify.com/v1/tracks/6SDAOIs8wLJvhEXcIMgm5f,https://api.spotify.com/v1/audio-analysis/6SDAOIs8wLJvhEXcIMgm5f,163867,4,0,4
Blood Moon,Prxxy ,3VldS1NA8jHmGOZDTbYcTj,0.645,0.802,2,-2.032,1,0.1,0.00911,0.00078,0.0833,0.21,150.032,audio_features,spotify:track:3VldS1NA8jHmGOZDTbYcTj,https://api.spotify.com/v1/tracks/3VldS1NA8jHmGOZDTbYcTj,https://api.spotify.com/v1/audio-analysis/3VldS1NA8jHmGOZDTbYcTj,224000,4,0,5
